# t_all,                     pos_all_x, pos_all_y,pos_all_z,                         vel_all_x,vel_all_y,vel_all_z,                              quat_all,quat_all,quat_all,quat_all,                                 omega_all_p,omega_all_q,omega_all_r,                                     euler_all_phi,euler_all_theta,euler_all_psi,                                         w_cmd_all,w_cmd_all,w_cmd_all,w_cmd_all,                                             wMotor_all,wMotor_all,wMotor_all,wMotor_all,                                                 thr_all,thr_all,thr_all,thr_all,                                                     tor_all,tor_all,tor_all,tor_all,                                                         sDes_traj_all_x,sDes_traj_all_y,sDes_traj_all_z,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,sDes_traj_all,                                                             sDes_calc_all_x,sDes_calc_all_y,sDes_calc_all_z,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all,sDes_calc_all
1.184999999999996723e+00,1.099312419410687814e-17,-1.850207411973081366e-18,-3.420158340592859289e-16,3.976418719426782475e-17,-1.438188043736334403e-17,7.722092719182877680e-16,1.000000000000000000e+00,-7.517679939506289505e-19,-1.685697222105938488e-18,-8.189902478000791895e-18,1.140663145611718843e-16,-7.733735054269716969e-16,-1.865913234783032748e-17,-1.503535987901257901e-18,-3.371394444211876975e-18,-1.637980495600158379e-17,5.229847140714691704e+02,5.229847140714700799e+02,5.229847140714684883e+02,5.229847140714688294e+02,5.229847140714691704e+02,5.229847140714689431e+02,5.229847140714692841e+02,5.229847140714691704e+02,2.943000000000000504e+00,2.942999999999997840e+00,2.943000000000001393e+00,2.943000000000000504e+00,4.463732342007434989e-02,4.463732342007430826e-02,4.463732342007437071e-02,4.463732342007434989e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.099312419410687814e-17,1.850207411973081366e-18,6.840316681185718579e-16,-2.617879355256997541e-16,8.957613382087918841e-17,-1.177200000000000024e+01,1.000000000000000000e+00,3.804626818759734415e-18,1.111909342192064813e-17,-6.654295763375643800e-18,7.290231700336581385e-17,2.048766503044253921e-16,2.456970743400236952e-17
1.189999999999996616e+00,1.119252841180622161e-17,-1.922271969820316818e-18,-3.381663052452887602e-16,4.003309614501959012e-17,-1.443706656452706887e-17,7.716114962874225319e-16,1.000000000000000000e+00,-3.358145064249272598e-19,-3.839811725579857168e-18,-8.253244011668656615e-18,2.030506506523634867e-16,-8.716889733170345380e-16,-3.117510687577514381e-17,-6.716290128498544233e-19,-7.679623451159714336e-18,-1.650648802333731323e-17,5.229847140714689431e+02,5.229847140714699663e+02,5.229847140714686020e+02,5.229847140714691704e+02,5.229847140714692841e+02,5.229847140714690568e+02,5.229847140714691704e+02,5.229847140714690568e+02,2.943000000000001393e+00,2.942999999999998728e+00,2.943000000000000504e+00,2.942999999999998728e+00,4.463732342007437071e-02,4.463732342007433601e-02,4.463732342007434989e-02,4.463732342007433601e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.119252841180622161e-17,1.922271969820316818e-18,6.763326104905775204e-16,-2.830190178593056233e-16,8.731530538810941042e-17,-1.177200000000000024e+01,1.000000000000000000e+00,3.708601146283954176e-18,1.202085532871668380e-17,-6.705760759480783499e-18,6.471065044334209835e-17,2.537706728687446554e-16,2.475973203500596984e-17
1.194999999999996509e+00,1.139381080622240709e-17,-1.994495211105395326e-18,-3.342897440467746509e-16,4.051372096712308252e-17,-1.444274962674800487e-17,7.790129831182567839e-16,1.000000000000000000e+00,2.440217478238638156e-19,-5.892298314802470808e-18,-8.343272356066563602e-18,2.608183527466793361e-16,-7.077169988329582283e-16,-3.916959322117863303e-17,4.880434956477277276e-19,-1.178459662960494162e-17,-1.668654471213312720e-17,5.229847140714688294e+02,5.229847140714695115e+02,5.229847140714690568e+02,5.229847140714692841e+02,5.229847140714692841e+02,5.229847140714691704e+02,5.229847140714690568e+02,5.229847140714690568e+02,2.943000000000001393e+00,2.943000000000000504e+00,2.942999999999998728e+00,2.942999999999998728e+00,4.463732342007437071e-02,4.463732342007434989e-02,4.463732342007433601e-02,4.463732342007433601e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.139381080622240709e-17,1.994495211105395326e-18,6.685794880935493018e-16,-3.076001410770766932e-16,8.275453041136058996e-17,-1.177200000000000202e+01,1.000000000000000000e+00,3.514888311729551851e-18,1.306490575420814806e-17,-6.778908789304082638e-18,5.233386502249100856e-17,3.033152651041699018e-16,2.502981706819969543e-17
1.199999999999996403e+00,1.159795437903871512e-17,-2.066592856586108360e-18,-3.303761754141063738e-16,4.116643779781866927e-17,-1.438446698795781788e-17,7.864144699490910360e-16,1.000000000000000000e+00,9.682772573084415449e-19,-7.273279565569346177e-18,-8.444446152635242276e-18,3.185860548409951610e-16,-3.657763521664987632e-16,-3.883298704636230597e-17,1.936554514616883090e-18,-1.454655913113869235e-17,-1.688889230527048455e-17,5.229847140714687157e+02,5.229847140714690568e+02,5.229847140714695115e+02,5.229847140714693978e+02,5.229847140714692841e+02,5.229847140714692841e+02,5.229847140714689431e+02,5.229847140714690568e+02,2.943000000000001393e+00,2.943000000000001393e+00,2.942999999999997840e+00,2.942999999999998728e+00,4.463732342007437071e-02,4.463732342007437071e-02,4.463732342007430826e-02,4.463732342007433601e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.159795437903871512e-17,2.066592856586108360e-18,6.607523508282127476e-16,-3.290936439538455763e-16,7.642703534370092326e-17,-1.177200000000000202e+01,1.000000000000000000e+00,3.246136397540813443e-18,1.397781362359180718e-17,-6.861112499016134542e-18,3.644574624371795037e-17,3.400174910265784290e-16,2.533333845790572375e-17
1.204999999999996296e+00,1.180562443440353115e-17,-2.138209658935053979e-18,-3.264255993472839289e-16,4.190827106462368658e-17,-1.424805111921788132e-17,7.938159567799252880e-16,1.000000000000000000e+00,1.849884613060017494e-18,-7.682253052660321298e-18,-8.534616511766476371e-18,4.039990393191779667e-16,3.859756249371225708e-17,-3.441647832908458342e-17,3.699769226120034988e-18,-1.536450610532064260e-17,-1.706923302353295274e-17,5.229847140714687157e+02,5.229847140714688294e+02,5.229847140714698526e+02,5.229847140714692841e+02,5.229847140714692841e+02,5.229847140714692841e+02,5.229847140714689431e+02,5.229847140714690568e+02,2.943000000000001393e+00,2.943000000000001393e+00,2.942999999999997840e+00,2.942999999999998728e+00,4.463732342007437071e-02,4.463732342007437071e-02,4.463732342007430826e-02,4.463732342007433601e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.180562443440353115e-17,2.138209658935053979e-18,6.528511986945678578e-16,-3.427528041756377764e-16,6.828971701677102311e-17,-1.177200000000000202e+01,1.000000000000000000e+00,2.900514654127209116e-18,1.455796823715756438e-17,-6.934375915810262051e-18,1.681008065707506287e-17,3.558435406370861708e-16,2.560384953529942911e-17
1.209999999999996190e+00,1.201702131293127327e-17,-2.208910711457599315e-18,-3.224380158463073162e-16,4.264078585765356516e-17,-1.401482338008352550e-17,8.012174436107595400e-16,1.000000000000000000e+00,2.918460284862825693e-18,-7.093923307213798333e-18,-8.611816943896449760e-18,4.276508551846551812e-16,4.088555909250846177e-16,-2.689669355698315683e-17,5.836920569725651386e-18,-1.418784661442759667e-17,-1.722363388779289952e-17,5.229847140714688294e+02,5.229847140714686020e+02,5.229847140714699663e+02,5.229847140714692841e+02,5.229847140714691704e+02,5.229847140714692841e+02,5.229847140714690568e+02,5.229847140714690568e+02,2.943000000000000504e+00,2.943000000000001393e+00,2.942999999999998728e+00,2.942999999999998728e+00,4.463732342007434989e-02,4.463732342007437071e-02,4.463732342007433601e-02,4.463732342007433601e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.201702131293127327e-17,2.208910711457599315e-18,6.448760316926146323e-16,-3.465405151559120594e-16,5.779589654427004984e-17,-1.177200000000000202e+01,1.000000000000000000e+00,2.454803624884048415e-18,1.471884620947638475e-17,-6.997101266915865719e-18,-7.418506559660439532e-18,3.490043122670429294e-16,2.583545083168934466e-17
1.214999999999996083e+00,1.223186670920659054e-17,-2.278184626398153431e-18,-3.184230622638208589e-16,4.327505269999140141e-17,-1.367873815169746616e-17,7.989815777972784162e-16,1.000000000000000000e+00,3.898460759805500219e-18,-5.727653227212689696e-18,-8.674258824421131494e-18,3.388972428025526593e-16,6.667081911088771926e-16,-2.426685793026986092e-17,7.796921519611000437e-18,-1.145530645442537939e-17,-1.734851764884226299e-17,5.229847140714688294e+02,5.229847140714687157e+02,5.229847140714696252e+02,5.229847140714695115e+02,5.229847140714690568e+02,5.229847140714692841e+02,5.229847140714691704e+02,5.229847140714690568e+02,2.942999999999998728e+00,2.943000000000001393e+00,2.943000000000000504e+00,2.942999999999998728e+00,4.463732342007433601e-02,4.463732342007437071e-02,4.463732342007434989e-02,4.463732342007433601e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.223186670920659054e-17,2.278184626398153431e-18,6.368461245276417178e-16,-3.409612812797735716e-16,4.617609105187216681e-17,-1.177200000000000024e+01,1.000000000000000000e+00,1.961267883616724780e-18,1.448187569146167119e-17,-7.047835294842168472e-18,-3.099508601902040703e-17,3.233524626987897619e-16,2.602277647326340835e-17
1.219999999999995977e+00,1.244950746960542976e-17,-2.345567715373943587e-18,-3.144096506577574776e-16,4.375326187010245606e-17,-1.326669572930386342e-17,8.063830646281126683e-16,1.000000000000000000e+00,4.371024174609389313e-18,-4.029567784161663551e-18,-8.729848718296573888e-18,2.350766423353331538e-17,6.448226889108727031e-16,-2.104404488077203220e-17,8.742048349218778626e-18,-8.059135568323327101e-18,-1.745969743659314778e-17,5.229847140714695115e+02,5.229847140714687157e+02,5.229847140714689431e+02,5.229847140714695115e+02,5.229847140714689431e+02,5.229847140714691704e+02,5.229847140714692841e+02,5.229847140714690568e+02,2.942999999999997840e+00,2.943000000000000504e+00,2.943000000000001393e+00,2.942999999999998728e+00,4.463732342007430826e-02,4.463732342007434989e-02,4.463732342007437071e-02,4.463732342007433601e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.244950746960542976e-17,2.345567715373943587e-18,6.288193013155149552e-16,-3.288347637096449240e-16,3.685707498402875832e-17,-1.177200000000000202e+01,1.000000000000000000e+00,1.565455104656334801e-18,1.396681803048101142e-17,-7.093002083615966188e-18,-4.488910511924887527e-17,2.879421730342827749e-16,2.618954615488972321e-17
1.224999999999995870e+00,1.266913614795501432e-17,-2.410842105373934118e-18,-3.103495942648956052e-16,4.407450875400011249e-17,-1.284888800253379729e-17,8.234219041032622961e-16,1.000000000000000000e+00,4.031558232330605176e-18,-2.581433870727591948e-18,-8.780837633790607400e-18,-2.382796064443644018e-16,4.776426816948839425e-16,-1.962383231585386837e-17,8.063116464661210352e-18,-5.162867741455183896e-18,-1.756167526758121480e-17,5.229847140714696252e+02,5.229847140714689431e+02,5.229847140714687157e+02,5.229847140714693978e+02,5.229847140714689431e+02,5.229847140714690568e+02,5.229847140714692841e+02,5.229847140714691704e+02,2.942999999999997840e+00,2.942999999999998728e+00,2.943000000000001393e+00,2.943000000000000504e+00,4.463732342007430826e-02,4.463732342007433601e-02,4.463732342007437071e-02,4.463732342007434989e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.266913614795501432e-17,2.410842105373934118e-18,6.206991885297912104e-16,-3.158429128995412742e-16,3.451787786253204039e-17,-1.177200000000000202e+01,1.000000000000000000e+00,1.466100826645091595e-18,1.341500649420409620e-17,-7.134430577454868127e-18,-4.104731849096821420e-17,2.559430458389069980e-16,2.634251290137182836e-17
1.229999999999995763e+00,1.289006187956990782e-17,-2.474152407261747694e-18,-3.062139810273023212e-16,4.428334401181427908e-17,-1.248733368632862188e-17,8.308233909340965482e-16,1.000000000000000000e+00,3.286266924571435521e-18,-1.815411895785282460e-18,-8.827406344107317448e-18,-3.573083054551443350e-16,1.345297639511371292e-16,-1.628053641278817948e-17,6.572533849142871043e-18,-3.630823791570564920e-18,-1.765481268821463490e-17,5.229847140714698526e+02,5.229847140714692841e+02,5.229847140714686020e+02,5.229847140714689431e+02,5.229847140714689431e+02,5.229847140714690568e+02,5.229847140714692841e+02,5.229847140714692841e+02,2.942999999999997840e+00,2.942999999999998728e+00,2.943000000000001393e+00,2.943000000000001393e+00,4.463732342007430826e-02,4.463732342007433601e-02,4.463732342007437071e-02,4.463732342007437071e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.289006187956990782e-17,2.474152407261747694e-18,6.124279620546046424e-16,-3.067505552383375627e-16,3.865199884743431269e-17,-1.177200000000000202e+01,1.000000000000000000e+00,1.641692101912771973e-18,1.302882072877749986e-17,-7.172267654587194849e-18,-2.631319716253861985e-17,2.375077219930045233e-16,2.648221903232196159e-17
1.234999999999995657e+00,1.311191699585561110e-17,-2.535859095183594469e-18,-3.020461790318770064e-16,4.446132041182159571e-17,-1.221097950838126728e-17,8.324369591196876616e-16,1.000000000000000000e+00,2.339591123841193524e-18,-1.965750288707205969e-18,-8.862380129019757647e-18,-3.699020083670747768e-16,-2.246701515266883602e-16,-1.492989340029563782e-17,4.679182247682387049e-18,-3.931500577414411938e-18,-1.772476025803951529e-17,5.229847140714698526e+02,5.229847140714695115e+02,5.229847140714686020e+02,5.229847140714687157e+02,5.229847140714690568e+02,5.229847140714690568e+02,5.229847140714691704e+02,5.229847140714692841e+02,2.942999999999998728e+00,2.942999999999998728e+00,2.943000000000000504e+00,2.943000000000001393e+00,4.463732342007433601e-02,4.463732342007433601e-02,4.463732342007434989e-02,4.463732342007437071e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.311191699585561110e-17,2.535859095183594469e-18,6.040923580637540129e-16,-3.056638270391177014e-16,4.609877522308883930e-17,-1.177200000000000202e+01,1.000000000000000000e+00,1.957983996903195180e-18,1.298266339785583055e-17,-7.200683854828553666e-18,-6.105714031007975824e-18,2.391746189850085720e-16,2.658714038705926370e-17
